1, 251940, Note_on_c, 10, 77, 91
1, 252000, Control_c, 4, 11, 84
1, 252000, Control_c, 13, 11, 84
1, 252240, Note_on_c, 1, 77, 0
1, 252240, Control_c, 4, 11, 74
1, 252240, Note_on_c, 10, 77, 0
1, 252240, Control_c, 13, 11, 74
1, 252360, Note_on_c, 12, 41, 0
1, 252480, Note_on_c, 1, 72, 105
1, 252480, Note_on_c, 2, 53, 81
1, 252480, Note_on_c, 3, 77, 81
1, 252480, Note_on_c, 3, 76, 0
1, 252480, Control_c, 4, 11, 63
1, 252480, Note_on_c, 10, 72, 91
1, 252480, Note_on_c, 11, 69, 108
1, 252480, Note_on_c, 12, 53, 102
1, 252480, Control_c, 13, 11, 63
1, 252540, Note_on_c, 2, 41, 0
1, 252720, Control_c, 4, 11, 52
1, 252720, Control_c, 13, 11, 52
1, 252780, Note_on_c, 1, 72, 0
1, 252780, Note_on_c, 10, 72, 0
1, 252900, Note_on_c, 1, 72, 105
1, 252900, Note_on_c, 10, 72, 91
1, 252960, Control_c, 4, 11, 42
1, 252960, Control_c, 13, 11, 42
1, 253080, Note_on_c, 4, 48, 0
1, 253080, Note_on_c, 13, 48, 0
1, 253200, Note_on_c, 1, 72, 0
1, 253200, Note_on_c, 10, 72, 0
1, 253260, Control_c, 4, 100, 0
1, 253260, Control_c, 4, 101, 0
1, 253260, Control_c, 4, 6, 12
1, 253260, Control_c, 13, 100, 0
1, 253260, Control_c, 13, 101, 0
1, 253260, Control_c, 13, 6, 12
1, 253320, Control_c, 4, 101, 127
1, 253320, Control_c, 4, 100, 127
1, 253320, Control_c, 13, 101, 127
1, 253320, Control_c, 13, 100, 127
1, 253380, Pitch_bend_c, 4, 8192
1, 253380, Pitch_bend_c, 13, 8192
1, 253400, Control_c, 4, 11, 31
1, 253400, Control_c, 13, 11, 31
1, 253440, Note_on_c, 1, 84, 105
1, 253440, Pitch_bend_c, 4, 8192
1, 253440, Note_on_c, 4, 60, 120
1, 253440, Note_on_c, 10, 84, 91
1, 253440, Note_on_c, 11, 72, 108
1, 253440, Pitch_bend_c, 13, 8192
1, 253440, Note_on_c, 13, 60, 120
1, 253560, Control_c, 4, 11, 34
1, 253560, Control_c, 13, 11, 34
1, 253680, Pitch_bend_c, 4, 8492
1, 253680, Pitch_bend_c, 13, 8492
1, 253740, Note_on_c, 1, 84, 0
1, 253740, Note_on_c, 10, 84, 0
1, 253800, Control_c, 4, 11, 38
1, 253800, Control_c, 13, 11, 38
1, 253860, Note_on_c, 1, 84, 105
1, 253860, Note_on_c, 10, 84, 91
1, 253920, Pitch_bend_c, 4, 8792
1, 253920, Pitch_bend_c, 13, 8792
1, 254040, Control_c, 4, 11, 41
1, 254040, Control_c, 13, 11, 41
1, 254105, Note_on_c, 1, 84, 0
1, 254105, Note_on_c, 10, 84, 0
1, 254160, Pitch_bend_c, 4, 9092
1, 254160, Pitch_bend_c, 13, 9092
1, 254280, Control_c, 4, 11, 44
1, 254280, Control_c, 13, 11, 44
1, 254400, Note_on_c, 1, 77, 105
1, 254400, Pitch_bend_c, 4, 9392
1, 254400, Note_on_c, 10, 77, 91
1, 254400, Pitch_bend_c, 13, 9392
1, 254520, Control_c, 4, 11, 47
1, 254520, Control_c, 13, 11, 47
1, 254640, Pitch_bend_c, 4, 9692
1, 254640, Pitch_bend_c, 13, 9692
1, 254700, Note_on_c, 1, 77, 0
1, 254700, Note_on_c, 10, 77, 0
1, 254760, Control_c, 4, 11, 50
1, 254760, Control_c, 13, 11, 50
1, 254820, Note_on_c, 1, 77, 105
1, 254820, Note_on_c, 10, 77, 91
1, 254880, Pitch_bend_c, 4, 9992
1, 254880, Pitch_bend_c, 13, 9992
1, 255000, Control_c, 4, 11, 53
1, 255000, Control_c, 13, 11, 53
1, 255120, Note_on_c, 1, 77, 0
1, 255120, Pitch_bend_c, 4, 10292
1, 255120, Note_on_c, 10, 77, 0
1, 255120, Pitch_bend_c, 13, 10292
1, 255240, Control_c, 4, 11, 57
1, 255240, Control_c, 13, 11, 57
1, 255360, Note_on_c, 1, 72, 105
1, 255360, Note_on_c, 3, 72, 81
1, 255360, Note_on_c, 3, 77, 0
1, 255360, Pitch_bend_c, 4, 10592
1, 255360, Note_on_c, 10, 72, 91
1, 255360, Pitch_bend_c, 13, 10592
1, 255480, Control_c, 4, 11, 60
1, 255480, Control_c, 13, 11, 60
1, 255600, Pitch_bend_c, 4, 10892
1, 255600, Pitch_bend_c, 13, 10892
1, 255660, Note_on_c, 1, 72, 0
1, 255660, Note_on_c, 10, 72, 0
1, 255720, Control_c, 4, 11, 63
1, 255720, Control_c, 13, 11, 63
1, 255780, Note_on_c, 1, 72, 105
1, 255780, Note_on_c, 10, 72, 91
1, 255840, Pitch_bend_c, 4, 11192
1, 255840, Pitch_bend_c, 13, 11192
1, 255960, Control_c, 4, 11, 66
1, 255960, Control_c, 13, 11, 66
1, 256080, Note_on_c, 1, 72, 0
1, 256080, Pitch_bend_c, 4, 11492
1, 256080, Note_on_c, 10, 72, 0
1, 256080, Pitch_bend_c, 13, 11492
1, 256200, Control_c, 4, 11, 69
1, 256200, Control_c, 13, 11, 69
1, 256320, Note_on_c, 1, 84, 105
1, 256320, Pitch_bend_c, 4, 11792
1, 256320, Note_on_c, 10, 84, 91
1, 256320, Pitch_bend_c, 13, 11792
1, 256440, Control_c, 4, 11, 73
1, 256440, Control_c, 13, 11, 73
1, 256560, Pitch_bend_c, 4, 12092
1, 256560, Pitch_bend_c, 13, 12092
1, 256620, Note_on_c, 1, 84, 0
1, 256620, Note_on_c, 10, 84, 0
1, 256680, Control_c, 4, 11, 76
1, 256680, Control_c, 13, 11, 76
1, 256740, Note_on_c, 1, 84, 105
1, 256740, Note_on_c, 10, 84, 91
1, 256800, Pitch_bend_c, 4, 12392
1, 256800, Pitch_bend_c, 13, 12392
1, 256920, Control_c, 4, 11, 79
1, 256920, Control_c, 13, 11, 79
1, 256985, Note_on_c, 1, 84, 0
1, 256985, Note_on_c, 10, 84, 0
1, 257040, Pitch_bend_c, 4, 12692
1, 257040, Pitch_bend_c, 13, 12692
1, 257160, Control_c, 4, 11, 82
1, 257160, Control_c, 13, 11, 82
1, 257280, Note_on_c, 1, 77, 105
1, 257280, Pitch_bend_c, 4, 12992
1, 257280, Note_on_c, 10, 77, 91
1, 257280, Pitch_bend_c, 13, 12992
1, 257400, Control_c, 4, 11, 85
1, 257400, Control_c, 13, 11, 85
1, 257520, Pitch_bend_c, 4, 13292
1, 257520, Pitch_bend_c, 13, 13292
1, 257580, Note_on_c, 1, 77, 0
1, 257580, Note_on_c, 10, 77, 0
1, 257640, Control_c, 4, 11, 88
1, 257640, Control_c, 13, 11, 88
1, 257700, Note_on_c, 1, 77, 105
1, 257700, Note_on_c, 10, 77, 91
1, 257760, Pitch_bend_c, 4, 13592
1, 257760, Pitch_bend_c, 13, 13592
1, 257880, Control_c, 4, 11, 92
1, 257880, Control_c, 13, 11, 92
1, 258000, Note_on_c, 1, 77, 0
1, 258000, Pitch_bend_c, 4, 13892
1, 258000, Note_on_c, 10, 77, 0
1, 258000, Pitch_bend_c, 13, 13892
1, 258120, Control_c, 4, 11, 95
1, 258120, Control_c, 13, 11, 95
1, 258240, Note_on_c, 1, 72, 105
1, 258240, Pitch_bend_c, 4, 14192
1, 258240, Note_on_c, 10, 72, 91
1, 258240, Pitch_bend_c, 13, 14192
1, 258360, Control_c, 4, 11, 98
1, 258360, Control_c, 13, 11, 98
1, 258480, Pitch_bend_c, 4, 14492
1, 258480, Pitch_bend_c, 13, 14492
1, 258540, Note_on_c, 1, 72, 0
1, 258540, Note_on_c, 10, 72, 0
1, 258600, Control_c, 4, 11, 101
1, 258600, Control_c, 13, 11, 101
1, 258660, Note_on_c, 1, 72, 105
1, 258660, Note_on_c, 10, 72, 91
1, 258720, Pitch_bend_c, 4, 14792
1, 258720, Pitch_bend_c, 13, 14792
1, 258840, Control_c, 4, 11, 104
1, 258840, Control_c, 13, 11, 104
1, 258960, Note_on_c, 1, 72, 0
1, 258960, Pitch_bend_c, 4, 15092
1, 258960, Note_on_c, 10, 72, 0
1, 258960, Pitch_bend_c, 13, 15092
1, 259100, Control_c, 4, 11, 107
1, 259100, Control_c, 13, 11, 107
1, 259200, Note_on_c, 1, 84, 105
1, 259200, Pitch_bend_c, 4, 15392
1, 259200, Note_on_c, 10, 84, 91
1, 259200, Pitch_bend_c, 13, 15392
1, 259320, Control_c, 4, 11, 111
1, 259320, Control_c, 13, 11, 111
1, 259440, Pitch_bend_c, 4, 15692
1, 259440, Pitch_bend_c, 13, 15692
1, 259500, Note_on_c, 1, 84, 0
1, 259500, Note_on_c, 10, 84, 0
1, 259560, Control_c, 4, 11, 114
1, 259560, Control_c, 13, 11, 114
1, 259620, Note_on_c, 1, 84, 105
1, 259620, Note_on_c, 10, 84, 91
1, 259680, Pitch_bend_c, 4, 15992
1, 259680, Pitch_bend_c, 13, 15992
1, 259800, Control_c, 4, 11, 117
1, 259800, Control_c, 13, 11, 117
1, 259865, Note_on_c, 1, 84, 0
1, 259865, Note_on_c, 10, 84, 0
1, 259920, Pitch_bend_c, 4, 16383
1, 259920, Pitch_bend_c, 13, 16383
1, 260040, Control_c, 4, 11, 120
1, 260040, Control_c, 13, 11, 120
1, 260160, Note_on_c, 1, 77, 105
1, 260160, Note_on_c, 10, 77, 91
1, 260280, Control_c, 4, 11, 123
1, 260280, Control_c, 13, 11, 123
1, 260460, Note_on_c, 1, 77, 0
1, 260460, Note_on_c, 10, 77, 0
1, 260580, Note_on_c, 1, 77, 105
1, 260580, Control_c, 4, 11, 127
1, 260580, Note_on_c, 10, 77, 91
1, 260580, Control_c, 13, 11, 127
1, 260880, Note_on_c, 1, 77, 0
1, 260880, Note_on_c, 10, 77, 0
1, 261120, Note_on_c, 1, 72, 105
1, 261120, Note_on_c, 10, 72, 91
1, 261420, Note_on_c, 1, 72, 0
1, 261420, Note_on_c, 10, 72, 0
1, 261540, Note_on_c, 1, 72, 105
1, 261540, Note_on_c, 10, 72, 91
1, 261840, Note_on_c, 1, 72, 0
1, 261840, Note_on_c, 10, 72, 0
1, 261900, Note_on_c, 2, 53, 0
1, 261900, Note_on_c, 12, 53, 0
1, 262020, Note_on_c, 11, 60, 0
1, 262080, Note_on_c, 1, 82, 105
1, 262080, Note_on_c, 3, 77, 81
1, 262080, Note_on_c, 3, 72, 0
1, 262080, Note_on_c, 10, 82, 91
1, 262080, Note_on_c, 11, 58, 108
1, 262080, Note_on_c, 11, 65, 0
1, 262080, Note_on_c, 11, 72, 0
1, 262080, Note_on_c, 11, 69, 0
1, 262140, Note_on_c, 2, 46, 86
1, 262140, Note_on_c, 12, 46, 102
1, 262380, Note_on_c, 1, 82, 0
1, 262380, Note_on_c, 10, 82, 0
1, 262500, Note_on_c, 1, 82, 105
1, 262500, Note_on_c, 10, 82, 91
1, 262745, Note_on_c, 1, 82, 0
1, 262745, Note_on_c, 10, 82, 0
1, 263040, Note_on_c, 1, 77, 105
1, 263040, Note_on_c, 10, 77, 91
1, 263040, Note_on_c, 11, 62, 108
1, 263340, Note_on_c, 1, 77, 0
1, 263340, Note_on_c, 2, 46, 0
1, 263340, Note_on_c, 10, 77, 0
1, 263340, Note_on_c, 12, 46, 0
1, 263460, Note_on_c, 1, 77, 105
1, 263460, Note_on_c, 10, 77, 91
1, 263520, Note_on_c, 2, 45, 86
1, 263520, Note_on_c, 12, 45, 102
1, 263760, Note_on_c, 1, 77, 0
1, 263760, Note_on_c, 10, 77, 0
1, 264000, Note_on_c, 1, 72, 105
1, 264000, Note_on_c, 3, 82, 81
1, 264000, Note_on_c, 3, 77, 0
1, 264000, Note_on_c, 10, 72, 91
1, 264000, Note_on_c, 11, 65, 108
1, 264300, Note_on_c, 1, 72, 0
1, 264300, Note_on_c, 10, 72, 0
1, 264420, Note_on_c, 1, 72, 105
1, 264420, Note_on_c, 10, 72, 91
1, 264720, Note_on_c, 1, 72, 0
1, 264720, Note_on_c, 10, 72, 0
1, 264780, Note_on_c, 2, 45, 0
1, 264840, Note_on_c, 12, 45, 0
1, 264960, Note_on_c, 1, 82, 105
1, 264960, Note_on_c, 2, 46, 86
1, 264960, Note_on_c, 10, 82, 91
1, 264960, Note_on_c, 11, 70, 108
1, 264960, Note_on_c, 12, 46, 102
1, 265080, Note_on_c, 3, 82, 0
1, 265140, Note_on_c, 3, 81, 81
1, 265260, Note_on_c, 1, 82, 0
1, 265260, Note_on_c, 10, 82, 0
1, 265380, Note_on_c, 1, 82, 105
1, 265380, Note_on_c, 10, 82, 91
1, 265625, Note_on_c, 1, 82, 0
1, 265625, Note_on_c, 10, 82, 0
1, 265920, Note_on_c, 1, 77, 105
1, 265920, Note_on_c, 8, 82, 70
1, 265920, Note_on_c, 8, 77, 0
1, 265920, Note_on_c, 10, 77, 91
1, 266220, Note_on_c, 1, 77, 0
1, 266220, Note_on_c, 10, 77, 0
1, 266280, Note_on_c, 3, 81, 0
1, 266340, Note_on_c, 1, 77, 105
1, 266340, Note_on_c, 3, 77, 81
1, 266340, Note_on_c, 10, 77, 91
1, 266640, Note_on_c, 1, 77, 0
1, 266640, Note_on_c, 10, 77, 0
1, 266880, Note_on_c, 1, 72, 105
1, 266880, Note_on_c, 8, 81, 70
1, 266880, Note_on_c, 10, 72, 91
1, 267000, Note_on_c, 8, 82, 0
1, 267180, Note_on_c, 1, 72, 0
1, 267180, Note_on_c, 10, 72, 0
1, 267300, Note_on_c, 1, 72, 105
1, 267300, Note_on_c, 10, 72, 91
1, 267600, Note_on_c, 1, 72, 0
1, 267600, Note_on_c, 3, 70, 81
1, 267600, Note_on_c, 3, 77, 0
1, 267600, Note_on_c, 10, 72, 0
1, 267840, Note_on_c, 1, 82, 105
1, 267840, Note_on_c, 8, 70, 70
1, 267840, Note_on_c, 10, 82, 91
1, 267900, Note_on_c, 8, 81, 0
1, 268140, Note_on_c, 1, 82, 0
1, 268140, Note_on_c, 10, 82, 0
1, 268260, Note_on_c, 1, 82, 105
1, 268260, Note_on_c, 10, 82, 91
1, 268505, Note_on_c, 1, 82, 0
1, 268505, Note_on_c, 10, 82, 0
1, 268800, Note_on_c, 1, 77, 105
1, 268800, Note_on_c, 10, 77, 91
1, 269100, Note_on_c, 1, 77, 0
1, 269100, Note_on_c, 10, 77, 0
1, 269220, Note_on_c, 1, 77, 105
1, 269220, Note_on_c, 10, 77, 91
1, 269520, Note_on_c, 1, 77, 0
1, 269520, Note_on_c, 10, 77, 0
1, 269760, Note_on_c, 1, 72, 105
1, 269760, Note_on_c, 10, 72, 91
1, 270060, Note_on_c, 1, 72, 0
1, 270060, Note_on_c, 10, 72, 0
1, 270180, Note_on_c, 1, 72, 105
1, 270180, Note_on_c, 10, 72, 91
1, 270480, Note_on_c, 1, 72, 0
1, 270480, Note_on_c, 10, 72, 0
1, 270720, Note_on_c, 1, 82, 105
1, 270720, Note_on_c, 10, 82, 91
1, 271020, Note_on_c, 1, 82, 0
1, 271020, Note_on_c, 10, 82, 0
1, 271140, Note_on_c, 1, 82, 105
1, 271140, Note_on_c, 10, 82, 91
1, 271385, Note_on_c, 1, 82, 0
1, 271385, Note_on_c, 10, 82, 0
1, 271680, Note_on_c, 1, 77, 105
1, 271680, Note_on_c, 3, 72, 81
1, 271680, Note_on_c, 10, 77, 91
1, 271800, Note_on_c, 3, 70, 0
1, 271980, Note_on_c, 1, 77, 0
1, 271980, Note_on_c, 10, 77, 0
1, 272100, Note_on_c, 1, 77, 105
1, 272100, Note_on_c, 10, 77, 91
1, 272400, Note_on_c, 1, 77, 0
1, 272400, Note_on_c, 10, 77, 0
1, 272640, Note_on_c, 1, 72, 105
1, 272640, Note_on_c, 10, 72, 91
1, 272940, Note_on_c, 1, 72, 0
1, 272940, Note_on_c, 10, 72, 0
1, 273060, Note_on_c, 1, 72, 105
1, 273060, Note_on_c, 10, 72, 91
1, 273360, Note_on_c, 1, 72, 0
1, 273360, Note_on_c, 10, 72, 0
1, 273600, Note_on_c, 1, 81, 105
1, 273600, Note_on_c, 10, 81, 91
1, 273600, Note_on_c, 11, 53, 108
1, 273600, Note_on_c, 11, 70, 0
1, 273600, Note_on_c, 11, 65, 0
1, 273600, Note_on_c, 11, 58, 0
1, 273600, Note_on_c, 11, 62, 0
1, 273900, Note_on_c, 1, 81, 0
1, 273900, Note_on_c, 10, 81, 0
1, 274020, Note_on_c, 1, 81, 105
1, 274020, Note_on_c, 10, 81, 91
1, 274265, Note_on_c, 1, 81, 0
1, 274265, Note_on_c, 10, 81, 0
1, 274440, Note_on_c, 2, 46, 0
1, 274560, Note_on_c, 1, 77, 105
1, 274560, Note_on_c, 8, 81, 70
1, 274560, Note_on_c, 10, 77, 91
1, 274560, Note_on_c, 11, 57, 108
1, 274560, Note_on_c, 12, 46, 0
1, 274620, Note_on_c, 8, 70, 0
1, 274680, Note_on_c, 2, 45, 86
1, 274680, Note_on_c, 12, 45, 102
1, 274860, Note_on_c, 1, 77, 0
1, 274860, Note_on_c, 10, 77, 0
1, 274980, Note_on_c, 1, 77, 105
1, 274980, Note_on_c, 10, 77, 91
1, 275280, Note_on_c, 1, 77, 0
1, 275280, Note_on_c, 10, 77, 0
1, 275460, Note_on_c, 3, 72, 0
1, 275520, Note_on_c, 1, 72, 105
1, 275520, Note_on_c, 3, 69, 64
1, 275520, Note_on_c, 8, 77, 70
1, 275520, Note_on_c, 10, 72, 91
1, 275520, Note_on_c, 11, 60, 108
1, 275640, Note_on_c, 12, 45, 0
1, 275700, Note_on_c, 2, 45, 0
1, 275700, Note_on_c, 8, 81, 0
1, 275820, Note_on_c, 1, 72, 0
1, 275820, Note_on_c, 2, 43, 86
1, 275820, Note_on_c, 10, 72, 0
1, 275820, Note_on_c, 12, 43, 102
1, 275940, Note_on_c, 1, 72, 105
1, 275940, Note_on_c, 10, 72, 91
1, 276240, Note_on_c, 1, 72, 0
1, 276240, Note_on_c, 10, 72, 0
1, 276480, Note_on_c, 1, 81, 105
1, 276480, Note_on_c, 7, 24, 76
1, 276480, Note_on_c, 8, 72, 70
1, 276480, Note_on_c, 8, 77, 0
1, 276480, Note_on_c, 10, 81, 91
1, 276480, Note_on_c, 11, 65, 108
1, 276780, Note_on_c, 1, 81, 0
1, 276780, Note_on_c, 10, 81, 0
1, 276840, Note_on_c, 2, 43, 0
1, 276900, Note_on_c, 1, 81, 105
1, 276900, Note_on_c, 2, 45, 86
1, 276900, Note_on_c, 10, 81, 91
1, 276900, Note_on_c, 12, 45, 102
1, 276900, Note_on_c, 12, 43, 0
1, 277145, Note_on_c, 1, 81, 0
1, 277145, Note_on_c, 10, 81, 0
1, 277200, Control_c, 4, 11, 116
1, 277200, Control_c, 13, 11, 116
1, 277440, Note_on_c, 1, 77, 105
1, 277440, Note_on_c, 3, 65, 64
1, 277440, Note_on_c, 3, 69, 0
1, 277440, Note_on_c, 10, 77, 91
1, 277460, Control_c, 4, 11, 105
1, 277460, Control_c, 13, 11, 105
1, 277680, Control_c, 4, 11, 95
1, 277680, Control_c, 13, 11, 95
1, 277740, Note_on_c, 1, 77, 0
1, 277740, Note_on_c, 10, 77, 0
1, 277860, Note_on_c, 1, 77, 105
1, 277860, Note_on_c, 10, 77, 91
1, 277920, Control_c, 4, 11, 84
1, 277920, Control_c, 13, 11, 84
1, 278160, Note_on_c, 1, 77, 0
1, 278160, Control_c, 4, 11, 74
1, 278160, Note_on_c, 10, 77, 0
1, 278160, Control_c, 13, 11, 74
1, 278400, Note_on_c, 1, 72, 105
1, 278400, Control_c, 4, 11, 63
1, 278400, Note_on_c, 10, 72, 91
1, 278400, Control_c, 13, 11, 63
1, 278640, Note_on_c, 3, 65, 0
1, 278640, Control_c, 4, 11, 52
1, 278640, Control_c, 13, 11, 52
1, 278700, Note_on_c, 1, 72, 0
1, 278700, Note_on_c, 3, 72, 64
1, 278700, Note_on_c, 10, 72, 0
1, 278820, Note_on_c, 1, 72, 105
1, 278820, Note_on_c, 10, 72, 91
1, 278880, Note_on_c, 2, 45, 0
1, 278880, Control_c, 4, 11, 42
1, 278880, Note_on_c, 4, 60, 0
1, 278880, Note_on_c, 12, 45, 0
1, 278880, Control_c, 13, 11, 42
1, 278880, Note_on_c, 13, 60, 0
1, 278940, Note_on_c, 2, 41, 86
1, 278940, Note_on_c, 12, 41, 102
1, 279080, Pitch_bend_c, 4, 8192
1, 279080, Pitch_bend_c, 13, 8192
1, 279120, Note_on_c, 1, 72, 0
1, 279120, Note_on_c, 10, 72, 0
1, 279200, Control_c, 4, 100, 0
1, 279200, Control_c, 4, 101, 0
1, 279200, Control_c, 4, 6, 24
1, 279200, Control_c, 13, 100, 0
1, 279200, Control_c, 13, 101, 0
1, 279200, Control_c, 13, 6, 24
1, 279260, Control_c, 4, 100, 127
1, 279260, Control_c, 4, 101, 127
1, 279260, Control_c, 13, 100, 127
1, 279260, Control_c, 13, 101, 127
1, 279360, Note_on_c, 1, 81, 105
1, 279360, Pitch_bend_c, 4, 8192
1, 279360, Note_on_c, 4, 48, 120
1, 279360, Note_on_c, 6, 24, 0
1, 279360, Note_on_c, 10, 81, 91
1, 279360, Pitch_bend_c, 13, 8192
1, 279360, Note_on_c, 13, 48, 120
1, 279480, Control_c, 4, 11, 45
1, 279480, Pitch_bend_c, 4, 8342
1, 279480, Control_c, 13, 11, 45
1, 279480, Pitch_bend_c, 13, 8342
1, 279600, Pitch_bend_c, 4, 8492
1, 279600, Pitch_bend_c, 13, 8492
1, 279660, Note_on_c, 1, 81, 0
1, 279660, Note_on_c, 10, 81, 0
1, 279720, Control_c, 4, 11, 48
1, 279720, Pitch_bend_c, 4, 8642
1, 279720, Control_c, 13, 11, 48
1, 279720, Pitch_bend_c, 13, 8642
1, 279780, Note_on_c, 1, 81, 105
1, 279780, Note_on_c, 10, 81, 91
1, 279840, Pitch_bend_c, 4, 8792
1, 279840, Pitch_bend_c, 13, 8792
1, 279960, Control_c, 4, 11, 51
1, 279960, Pitch_bend_c, 4, 8942
1, 279960, Control_c, 13, 11, 51
1, 279960, Pitch_bend_c, 13, 8942
1, 280025, Note_on_c, 1, 81, 0
1, 280025, Note_on_c, 10, 81, 0
1, 280080, Pitch_bend_c, 4, 9092
1, 280080, Pitch_bend_c, 13, 9092
1, 280200, Control_c, 4, 11, 55
1, 280200, Pitch_bend_c, 4, 9242
1, 280200, Control_c, 13, 11, 55
1, 280200, Pitch_bend_c, 13, 9242
1, 280320, Note_on_c, 1, 77, 105
1, 280320, Pitch_bend_c, 4, 9392
1, 280320, Note_on_c, 10, 77, 91
1, 280320, Pitch_bend_c, 13, 9392
1, 280440, Control_c, 4, 11, 58
1, 280440, Pitch_bend_c, 4, 9542
1, 280440, Control_c, 13, 11, 58
1, 280440, Pitch_bend_c, 13, 9542
1, 280560, Pitch_bend_c, 4, 9692
1, 280560, Pitch_bend_c, 13, 9692
1, 280620, Note_on_c, 1, 77, 0
1, 280620, Note_on_c, 10, 77, 0
1, 280680, Control_c, 4, 11, 61
1, 280680, Pitch_bend_c, 4, 9842
1, 280680, Control_c, 13, 11, 61
1, 280680, Pitch_bend_c, 13, 9842
1, 280740, Note_on_c, 1, 77, 105
1, 280740, Note_on_c, 10, 77, 91
1, 280800, Pitch_bend_c, 4, 9992
1, 280800, Pitch_bend_c, 13, 9992
1, 280920, Control_c, 4, 11, 64
1, 280920, Pitch_bend_c, 4, 10142
1, 280920, Control_c, 13, 11, 64
1, 280920, Pitch_bend_c, 13, 10142
1, 280980, Note_on_c, 3, 77, 81
1, 280980, Note_on_c, 3, 72, 0
1, 281040, Note_on_c, 1, 77, 0
1, 281040, Pitch_bend_c, 4, 10292
1, 281040, Note_on_c, 10, 77, 0
1, 281040, Pitch_bend_c, 13, 10292
1, 281160, Control_c, 4, 11, 67
1, 281160, Pitch_bend_c, 4, 10442
1, 281160, Control_c, 13, 11, 67
1, 281160, Pitch_bend_c, 13, 10442
1, 281280, Note_on_c, 1, 72, 105
1, 281280, Pitch_bend_c, 4, 10592
1, 281280, Note_on_c, 10, 72, 91
1, 281280, Pitch_bend_c, 13, 10592
1, 281400, Control_c, 4, 11, 70
1, 281400, Pitch_bend_c, 4, 10742
1, 281400, Control_c, 13, 11, 70
1, 281400, Pitch_bend_c, 13, 10742
1, 281520, Pitch_bend_c, 4, 10892
1, 281520, Pitch_bend_c, 13, 10892
1, 281580, Note_on_c, 1, 72, 0
1, 281580, Note_on_c, 10, 72, 0
1, 281640, Control_c, 4, 11, 74
1, 281640, Pitch_bend_c, 4, 11042
1, 281640, Control_c, 13, 11, 74
1, 281640, Pitch_bend_c, 13, 11042
1, 281700, Note_on_c, 1, 72, 105
1, 281700, Note_on_c, 10, 72, 91
1, 281760, Pitch_bend_c, 4, 11192
1, 281760, Pitch_bend_c, 13, 11192
1, 281880, Control_c, 4, 11, 77
1, 281880, Pitch_bend_c, 4, 11342
1, 281880, Control_c, 13, 11, 77
1, 281880, Pitch_bend_c, 13, 11342
1, 282000, Note_on_c, 1, 72, 0
1, 282000, Pitch_bend_c, 4, 11492
1, 282000, Note_on_c, 10, 72, 0
1, 282000, Pitch_bend_c, 13, 11492
1, 282120, Control_c, 4, 11, 80
1, 282120, Pitch_bend_c, 4, 11642
1, 282120, Control_c, 13, 11, 80
1, 282120, Pitch_bend_c, 13, 11642
1, 282240, Note_on_c, 1, 81, 105
1, 282240, Pitch_bend_c, 4, 11792
1, 282240, Note_on_c, 8, 77, 70
1, 282240, Note_on_c, 10, 81, 91
1, 282240, Pitch_bend_c, 13, 11792
1, 282360, Control_c, 4, 11, 83
1, 282360, Pitch_bend_c, 4, 11942
1, 282360, Note_on_c, 8, 72, 0
1, 282360, Control_c, 13, 11, 83
1, 282360, Pitch_bend_c, 13, 11942
1, 282480, Pitch_bend_c, 4, 12092
1, 282480, Pitch_bend_c, 13, 12092
1, 282540, Note_on_c, 1, 81, 0
1, 282540, Note_on_c, 10, 81, 0
1, 282600, Control_c, 4, 11, 86
1, 282600, Pitch_bend_c, 4, 12242
1, 282600, Control_c, 13, 11, 86
1, 282600, Pitch_bend_c, 13, 12242
1, 282660, Note_on_c, 1, 81, 105
1, 282660, Note_on_c, 10, 81, 91
1, 282720, Pitch_bend_c, 4, 12392
1, 282720, Pitch_bend_c, 13, 12392
1, 282840, Control_c, 4, 11, 89
1, 282840, Pitch_bend_c, 4, 12542
1, 282840, Control_c, 13, 11, 89
1, 282840, Pitch_bend_c, 13, 12542
1, 282905, Note_on_c, 1, 81, 0
1, 282905, Note_on_c, 10, 81, 0
1, 282960, Pitch_bend_c, 4, 12692
1, 282960, Pitch_bend_c, 13, 12692
1, 283080, Control_c, 4, 11, 93
1, 283080, Pitch_bend_c, 4, 12842
1, 283080, Control_c, 13, 11, 93
1, 283080, Pitch_bend_c, 13, 12842
1, 283200, Note_on_c, 1, 77, 105
1, 283200, Pitch_bend_c, 4, 12992
1, 283200, Note_on_c, 8, 76, 70
1, 283200, Note_on_c, 10, 77, 91
1, 283200, Pitch_bend_c, 13, 12992
1, 283320, Control_c, 4, 11, 96
1, 283320, Pitch_bend_c, 4, 13142
1, 283320, Control_c, 13, 11, 96
1, 283320, Pitch_bend_c, 13, 13142
1, 283440, Pitch_bend_c, 4, 13292
1, 283440, Note_on_c, 8, 77, 0
1, 283440, Pitch_bend_c, 13, 13292
1, 283500, Note_on_c, 1, 77, 0
1, 283500, Note_on_c, 10, 77, 0
1, 283560, Control_c, 4, 11, 99
1, 283560, Pitch_bend_c, 4, 13442
1, 283560, Control_c, 13, 11, 99
1, 283560, Pitch_bend_c, 13, 13442
1, 283620, Note_on_c, 1, 77, 105
1, 283620, Note_on_c, 10, 77, 91
1, 283680, Pitch_bend_c, 4, 13592
1, 283680, Pitch_bend_c, 13, 13592
